Time,Time Code,Country Name,Country Code,"Population ages 10-14, female ","Population ages 10-14, male ","Population ages 20-24, female ","Population ages 20-24, male","Population ages 30-34, female ","Population ages 30-34, male ","Population ages 40-44, female ","Population ages 40-44, male ","Population ages 50-54, female ","Population ages 50-54, male ","Population ages 65 and above, female ","Population ages 65 and above, male"
2019,YR2019,Mozambique,MOZ,12.68901176,13.40821225,9.080880696,9.387298163,6.228271714,6.295859086,4.240428031,3.900588715,2.801662105,2.164256237,3.488004501,2.232790769
2019,YR2019,Myanmar,MMR,8.752706534,9.486863836,8.488063679,9.005801802,7.528464589,7.703803919,6.957058588,6.849928504,5.740002163,5.263089187,6.921002419,5.034232345
2019,YR2019,Namibia,NAM,10.65544443,11.28788894,9.629358261,9.971609663,7.624865633,7.735126094,5.10320753,5.089249228,3.410849819,2.99554457,4.414690642,2.749693513
2019,YR2019,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Nepal,NPL,9.522944767,11.45237513,10.76965449,11.35365476,7.969174699,5.411654353,6.128316318,4.635373485,4.256690213,4.2695716,5.79246746,5.770856996
2019,YR2019,Netherlands,NLD,5.399247846,5.749330433,5.843127147,6.164041934,6.138456318,6.340933207,5.949310953,6.012142337,7.440451777,7.590881092,20.98174752,18.21809818
2019,YR2019,New Caledonia,NCL,7.562032576,7.777762153,7.9156912,8.274858324,7.315111968,7.462067414,7.140061623,6.953721542,6.421358988,6.240068623,9.960791569,8.899919846
2019,YR2019,New Zealand,NZL,6.355401127,6.940397982,6.576832929,7.209286302,6.588881122,6.657984435,6.056293433,5.734185905,6.724536371,6.377357239,16.80393931,15.1562504
2019,YR2019,Nicaragua,NIC,9.242543875,10.12869252,8.617272563,9.367684403,8.26469136,8.391672122,6.477022725,5.932267488,4.380152667,3.726459896,6.171888156,4.723365026
2019,YR2019,Niger,NER,13.30938825,13.61162071,8.424183042,8.669148329,5.341274746,5.01661152,3.6584819,3.317694258,2.466217982,2.240154285,2.680321531,2.5139697
2019,YR2019,Nigeria,NGA,12.40742407,12.57466498,8.697806532,8.722537111,6.356727622,6.368567861,4.565508991,4.54750543,2.925442771,2.797421758,2.928978471,2.562118222
2019,YR2019,North Macedonia,MKD,5.262819201,5.60594068,6.264593196,6.629921184,7.649596169,8.024810396,7.186743927,7.465281276,6.911376138,6.996416596,15.6247929,12.54795861
2019,YR2019,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Norway,NOR,5.867063955,6.043627605,6.420097016,6.724756811,6.835792155,6.993012398,6.337153326,6.66682126,6.762690516,7.051757722,18.72326071,15.85133605
2019,YR2019,Oman,OMN,8.45177647,4.623212181,7.863504292,7.320529964,11.52084773,19.02237454,6.415035634,8.239588509,3.210800784,3.59643386,3.738796506,1.780299155
2019,YR2019,Pakistan,PAK,10.59502271,10.77084392,9.46422305,9.524677794,7.589984624,7.487634029,5.232828645,5.137126305,3.761855183,3.654804316,4.371079682,4.27650287
2019,YR2019,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Panama,PAN,8.455447768,8.787999063,8.037005556,8.202417757,7.345969776,7.408553475,6.699320662,6.693412539,5.424182762,5.327463726,8.916814386,7.712724684
2019,YR2019,Papua New Guinea,PNG,11.07034553,11.32762844,9.235591843,9.361204693,7.129359876,7.153397614,5.668432916,5.650878982,3.914356902,3.77724519,3.820341574,3.211376043
2019,YR2019,Paraguay,PRY,9.523981372,9.624121168,9.572310481,9.681648798,8.272072675,8.344969181,5.477270162,5.576689358,4.116260089,4.066812478,7.020885739,6.233816863
2019,YR2019,Peru,PER,8.401720035,8.334790148,8.560995479,7.849306931,7.841753268,8.280028766,6.666026574,6.965997101,5.320109049,5.296199134,8.858015058,7.922986782
2019,YR2019,Philippines,PHL,9.80193511,10.1966394,9.100866069,9.481261826,7.40267711,7.478259842,5.932216306,5.960346323,4.686686289,4.57130442,6.203897544,4.434525383
2019,YR2019,Poland,POL,4.849760581,5.412134143,5.196071824,5.701782502,7.15355356,8.251086746,7.315563209,7.981317978,5.762224774,6.016413788,21.25531156,14.77887441
2019,YR2019,Portugal,PRT,4.528134685,5.261446192,5.03153908,5.565022575,5.474845181,5.799625941,7.518428412,7.808961282,7.196858932,7.278762224,24.61428733,19.843595
2019,YR2019,Puerto Rico,PRI,6.648921332,7.850550947,4.736616069,6.136644142,5.555915969,6.103525517,6.848215757,6.93989652,7.505978184,6.912668844,21.97707595,17.17599424
2019,YR2019,Qatar,QAT,8.199126763,2.767537793,6.965571541,9.583735056,13.27091833,17.89980038,7.991124472,9.425920814,4.227614344,5.531747754,1.807171999,1.429889839
2019,YR2019,Romania,ROU,5.264304582,5.872554107,4.970666896,5.644795067,6.707307694,7.720087528,7.703902297,8.392906268,7.353037133,7.719514175,21.92716245,15.47705013
2019,YR2019,Russian Federation,RUS,4.940005867,5.997249528,4.286942828,5.172888931,8.128560463,9.479882088,6.902039011,7.474198607,6.011295358,5.977371694,18.85218883,10.74403125
2019,YR2019,Rwanda,RWA,11.8529597,12.20298913,9.068407121,9.19018847,7.613070664,7.645720668,4.646797652,4.458156075,2.768402075,2.868635723,3.494053437,2.546242511
2019,YR2019,Samoa,WSM,11.3872267,11.43288498,8.131329596,8.56829144,5.618946461,5.883102623,5.083658467,5.057644798,4.406398216,4.550801929,5.703078169,4.214540606
2019,YR2019,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sao Tome and Principe,STP,13.16399378,13.406622,8.277409086,8.461960209,6.494038367,6.604343422,4.930331264,4.884259044,3.414093841,3.282192341,3.369416495,2.549925194
2019,YR2019,Saudi Arabia,SAU,8.76425449,6.634209705,7.90281144,6.46268826,9.564144197,10.0446068,8.656929649,11.28971814,4.003501002,6.143806879,3.777253112,3.145221996
2019,YR2019,Senegal,SEN,12.02821006,12.93341302,8.883285115,9.296951223,6.78338702,6.483235937,4.692423133,4.020017535,3.016013669,2.486839064,3.511802316,2.664289751
2019,YR2019,Serbia,SRB,5.338559358,5.947512056,5.791385685,6.431846465,6.715966625,7.375826189,6.97848209,7.248867001,6.460915208,6.483249113,20.93707763,16.45336158
2019,YR2019,Seychelles,SYC,7.4452432,7.397293041,6.640181612,6.705603285,6.818850633,7.843801702,7.323327868,7.97536229,7.003825619,6.811250424,9.135241939,6.546135906
2019,YR2019,Sierra Leone,SLE,12.43652067,12.52286224,9.373215931,9.474598227,6.77071985,7.035643285,4.531557602,4.700809317,2.975945226,2.874934267,3.369854889,2.523811356
2019,YR2019,Singapore,SGP,4.292081644,4.068229289,6.615157638,7.454712059,7.454782281,7.533310557,8.260532725,8.162526422,7.858561297,8.233258487,13.61963359,11.27618551
2019,YR2019,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Slovak Republic,SVK,4.86056235,5.377086429,5.279130612,5.853763938,7.289165252,8.016147484,7.880952645,8.751735828,6.257920463,6.449394375,19.04814106,13.14008251
2019,YR2019,Slovenia,SVN,4.734523023,5.079328568,4.530111019,4.891445118,6.331407991,6.933904458,7.110453366,8.015684016,7.188616531,7.453290087,22.94443327,17.40318783
2019,YR2019,Solomon Islands,SLB,11.2775218,11.6297984,8.639316727,9.089734631,6.463086086,6.048763587,5.673082472,5.231926526,3.268750057,3.202165705,3.803619863,3.464070327
2019,YR2019,Somalia,SOM,13.2834886,13.50261734,9.519405996,9.592392194,5.417134311,5.345162643,3.672409273,3.494443518,2.65363161,2.469833235,2.991239501,2.78661738
2019,YR2019,South Africa,ZAF,8.97507371,9.412074485,8.295080317,8.651245273,8.885949393,9.307522406,6.258012695,6.339938506,4.604406248,4.36159544,6.456982592,4.343074548
2019,YR2019,South Sudan,SSD,12.21393069,12.47395029,9.436812471,9.521270543,6.575884106,6.548090591,4.407190263,4.362895171,3.016748999,2.886067627,3.648302152,3.105808151
2019,YR2019,Spain,ESP,5.029026165,5.559686295,4.652055713,5.047679839,5.70202456,5.926056617,8.383351978,8.960204433,7.529520989,7.848018924,21.84754258,17.37132593
2019,YR2019,Sri Lanka,LKA,7.751535371,8.44981856,6.777388459,7.220277884,6.716443413,6.237868786,7.047182322,7.107822755,6.079680846,6.210360862,12.00716589,9.573050639
2019,YR2019,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Lucia,LCA,6.084678897,6.416280646,8.800957165,9.054553937,7.775885485,7.633774342,7.046155173,6.933937637,6.778838899,6.642894436,10.16987518,9.897690539
2019,YR2019,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,7.648267763,7.67777243,8.279506753,8.348040002,7.228053435,7.151897606,6.749119201,6.741893506,6.114210217,6.298019502,10.0631239,9.430094301
2019,YR2019,Sudan,SDN,12.05545449,12.39550895,9.328176373,9.540065446,6.385064448,6.303351288,4.754187355,4.447905167,3.285277799,3.155991157,3.879538383,3.374628225
2019,YR2019,Suriname,SUR,8.579492785,9.125592377,8.147128409,8.599339618,7.177594532,7.451369523,6.146491968,6.070725907,5.636647896,5.646781064,8.179988101,5.861661905
2019,YR2019,Sweden,SWE,5.606776092,5.905188976,5.483362517,5.804743198,6.588836021,6.831248108,6.012779611,6.208555919,6.614879797,6.807489737,21.65964117,18.74195245
2019,YR2019,Switzerland,CHE,4.592537003,4.90348798,5.545454545,5.842285974,6.862885908,7.094509514,6.494585171,6.687413056,7.788556123,8.085083512,20.51804558,17.13025279
2019,YR2019,Syrian Arab Republic,SYR,9.972988341,10.31684893,9.097769242,9.480896131,8.717008421,8.900795483,6.198272766,5.855807728,4.023917567,3.77540607,5.109022495,4.276659789
2019,YR2019,Tajikistan,TJK,9.81341403,10.21889746,8.900059917,9.119823038,8.282461654,8.096100578,4.988460049,4.829614089,4.095763205,3.795184839,3.33254742,2.843366036
2019,YR2019,Tanzania,TZA,12.68293296,12.97493246,8.767834724,8.839586288,6.536118718,6.512676178,4.464727454,4.455304805,2.782313356,2.700956615,3.0241786,2.216294813
2019,YR2019,Thailand,THA,5.660938948,6.320120139,6.677746133,7.286515916,6.268952753,6.58882509,7.804223513,7.741235574,8.166200947,7.805662943,13.62866414,11.11849026
2019,YR2019,Timor-Leste,TLS,11.93112085,12.03965681,9.823440111,9.899664426,6.637920117,6.624871654,3.625786218,3.563083486,3.594986343,3.659945494,4.637179044,3.942880489
2019,YR2019,Togo,TGO,12.2977916,12.51092486,8.840014053,8.985396874,6.865182252,6.924782734,4.97964775,4.915652858,3.097412348,2.945571433,3.116369867,2.655916487
2019,YR2019,Tonga,TON,10.89234069,12.11031634,8.683993794,9.317981869,6.243894965,5.502428948,5.267089311,4.800520216,4.548849859,4.569100715,6.427764264,5.458440118
2019,YR2019,Trinidad and Tobago,TTO,6.663862082,7.019631863,6.104928278,6.378395952,8.500156518,8.797327071,6.952535953,7.085671324,6.132265892,6.001172745,12.11523725,10.09649018
2019,YR2019,Tunisia,TUN,6.776031031,7.419290856,6.865266763,7.476120994,8.243316096,7.866877775,7.19541523,6.785552899,6.247077835,5.853072967,9.383691771,7.790075164
2019,YR2019,Turkey,TUR,7.825780912,8.397443621,7.801187896,8.298217681,7.543313835,7.822649643,7.072863533,7.098639085,5.635419226,5.472756899,9.926592969,7.493903452
2019,YR2019,Turkmenistan,TKM,8.319171889,8.787539888,7.789568115,8.196499422,8.500049397,8.704824301,6.218658894,6.195602539,4.813874525,4.618024889,5.336483219,3.825254094
2019,YR2019,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Uganda,UGA,13.2626176,13.86790929,9.468792344,9.328837135,6.325702826,5.990223581,3.903572994,3.714714695,2.342686035,2.254346117,2.328827333,1.585286231
2019,YR2019,Ukraine,UKR,4.774224612,5.873902787,4.616792479,5.626751587,7.624882382,9.162519715,7.16411274,7.857800641,6.511038501,6.470825417,20.71235531,12.06126025
2019,YR2019,United Arab Emirates,ARE,7.139347209,3.221904101,7.75205412,7.600350889,15.36218422,18.64687712,7.833353309,10.54055636,3.994912975,4.914223934,1.282809316,1.100799993
2019,YR2019,United Kingdom,GBR,5.55694791,5.952763352,5.920899451,6.286329209,6.845339993,7.028141368,6.266134671,6.383833259,6.945978618,6.898866571,19.78480122,17.20109794
2019,YR2019,United States,USA,6.220968464,6.636407673,6.624465562,7.015787419,6.732101803,7.070152715,6.082829683,6.165810475,6.253227514,6.43089296,17.72616577,14.66124093
2019,YR2019,Uruguay,URY,6.416320547,7.191087447,7.036989857,7.790888031,6.539459908,7.095865814,6.618796519,6.959014624,5.662622734,5.63243134,17.61976755,12.07454562
2019,YR2019,Uzbekistan,UZB,8.350656219,8.832965068,8.503121809,8.915809469,8.916161105,9.014076253,6.269284659,6.12423037,4.930684564,4.510053303,5.175760675,4.011740707
2019,YR2019,Vanuatu,VUT,11.69273018,12.28179797,8.599604989,8.441310725,7.798084467,6.985095831,5.257568789,5.162525158,3.668055518,3.794446125,3.527366684,3.703679343
2019,YR2019,"Venezuela, RB",VEN,8.96295876,9.655621112,7.447354813,7.722565985,7.492653553,7.410481339,6.622316516,6.438172453,5.644147054,5.448932548,8.365865385,6.834456514
2019,YR2019,Vietnam,VNM,6.863436374,7.601626638,7.207407394,7.607674235,8.516370557,8.787290126,7.168194594,7.223801317,6.036047128,5.937062785,9.156091451,5.945905735
2019,YR2019,Virgin Islands (U.S.),VIR,6.585876993,7.234830195,5.774943052,6.826412361,4.725284738,4.162642846,5.627334852,5.237003058,6.999544419,6.790197972,21.27927107,18.32448093
2019,YR2019,West Bank and Gaza,PSE,11.48935754,11.63924239,9.971927504,10.0197914,7.052094603,7.094147683,4.783484965,4.793001761,3.272042531,3.190254715,3.412201353,2.941318503
2019,YR2019,"Yemen, Rep.",YEM,11.80031594,12.0715336,9.923012587,10.04312876,7.657876444,7.648436417,4.346224833,4.488532893,2.772052763,2.375975036,3.190266405,2.61835396
2019,YR2019,Zambia,ZMB,13.06806967,13.50012563,9.415501751,9.43025918,6.572686082,6.378099637,4.358392605,4.31836208,2.359029122,2.262593668,2.549729314,1.67226531
2019,YR2019,Zimbabwe,ZWE,12.1292671,13.35634902,9.081089829,9.374293409,7.377945007,6.218030221,4.984312436,4.711676468,2.65919876,2.468728131,3.663020156,2.231993714
2019,YR2019,Arab World,ARB,9.77473047,9.507372196,8.465572906,8.450451561,7.989195682,8.517535543,6.013287456,6.422273263,4.101640845,4.193538858,5.140092201,4.209468787
2019,YR2019,Caribbean small states,CSS,7.636956799,8.014326363,8.193025197,8.627407446,7.516610723,7.66471455,6.450911124,6.171364736,5.903294736,5.714044879,9.55899537,8.433454511
2019,YR2019,Central Europe and the Baltics,CEB,4.907553345,5.506128694,4.952177249,5.542731114,6.732911962,7.702555195,7.493000558,8.248365719,6.344157711,6.664680795,22.20518763,15.48574928
2019,YR2019,Early-demographic dividend,EAR,9.23878286,9.538834397,8.698008316,8.964240792,7.946058922,7.97908684,6.355634687,6.299096922,4.821426542,4.693458688,6.471616136,5.485432543
2019,YR2019,East Asia & Pacific,EAS,6.187789431,6.71221222,6.53461629,6.943389693,8.146802775,8.28176398,6.94365907,6.960991936,7.57492143,7.41996841,12.32135995,10.06710535
2019,YR2019,East Asia & Pacific (excluding high income),EAP,6.402647294,6.927671927,6.682910816,7.067446928,8.409929319,8.496814762,6.927108803,6.912749868,7.639198164,7.441343696,10.90223456,8.992322613
2019,YR2019,East Asia & Pacific (IDA & IBRD countries),TEA,6.402638387,6.927048352,6.675074608,7.056636515,8.429223869,8.509371089,6.93683088,6.917090953,7.636516689,7.433975378,10.89041513,9.021067284
2019,YR2019,Euro area,EMU,4.936384422,5.465895551,5.090029555,5.619374655,5.970162854,6.360775451,6.638463111,6.965275672,7.442793471,7.680592041,23.09249197,18.52211546
2019,YR2019,Europe & Central Asia,ECS,5.538918065,6.213499049,5.505472583,6.136322408,7.012761084,7.59534429,6.750085902,7.073694384,6.609285193,6.676052005,19.00741384,14.08643221
2019,YR2019,Europe & Central Asia (excluding high income),ECA,6.175415349,7.100559178,5.855545341,6.669668041,8.0069827,8.821332324,6.784669355,7.078017056,5.877919137,5.711254006,14.71059222,9.067831685
2019,YR2019,Europe & Central Asia (IDA & IBRD countries),TEC,6.016366186,6.891458411,5.761405177,6.540614682,7.865971985,8.707957905,6.864644248,7.211690913,5.937924446,5.835015761,15.62959492,9.893673465
2019,YR2019,European Union,EUU,4.962170579,5.496132697,5.093897535,5.625790032,6.134343658,6.629497417,6.808807973,7.20460423,7.195990216,7.453997162,22.85743963,17.95955756
2019,YR2019,Fragile and conflict affected situations,FCS,11.92307767,12.26348593,8.913653506,9.0548224,6.64442463,6.623022337,4.785817292,4.690326232,3.261807031,3.058994632,3.773332183,3.039464468
2019,YR2019,Heavily indebted poor countries (HIPC),HPC,12.42955313,12.74286787,9.264087663,9.394514841,6.473655973,6.435423743,4.381233117,4.27011109,2.869255371,2.70243338,3.376195168,2.719280781
2019,YR2019,High income,HIC,5.422465625,5.754698661,5.803203996,6.250761502,6.527039848,7.142953568,6.67783501,7.083673643,6.738160671,6.940028511,20.36753781,16.14415049
2019,YR2019,IBRD only,IBD,7.478014362,7.96984397,7.405929639,7.824923163,8.188164294,8.35820578,6.760905388,6.73523353,6.271036849,6.084448793,9.790674117,7.818222757
2019,YR2019,IDA & IBRD total,IBT,8.525012321,8.956050919,7.877243597,8.216395479,7.892728299,7.995296004,6.293521897,6.247830286,5.526072833,5.363417767,8.248066631,6.661988779
2019,YR2019,IDA blend,IDB,11.43120743,11.65466666,9.098543063,9.182638549,7.171081979,7.110419338,5.003711751,4.941382076,3.382116124,3.255306573,3.658623453,3.277570583
2019,YR2019,IDA only,IDX,11.5545191,11.92574492,9.284277047,9.44942552,6.988895709,6.846616715,4.937393819,4.766066502,3.408400852,3.262017993,3.937598647,3.294223628
2019,YR2019,IDA total,IDA,11.5135381,11.83341591,9.222550819,9.358558127,7.049442901,6.936467642,4.959433705,4.825778823,3.399665471,3.259732089,3.844884939,3.288551617
2019,YR2019,Late-demographic dividend,LTE,5.901874745,6.468048861,6.290974496,6.766560938,8.460572155,8.78445831,7.010886282,7.069173023,7.615045208,7.437145385,12.5617016,9.833349797
2019,YR2019,Latin America & Caribbean,LCN,7.841693316,8.413278702,8.162227546,8.574026654,7.743377667,7.887249627,6.776783419,6.641871517,5.647463027,5.352743857,9.611846816,7.762204853
2019,YR2019,Latin America & Caribbean (excluding high income),LAC,7.902599854,8.475952327,8.220013019,8.62385143,7.766608713,7.895675418,6.77640928,6.626258156,5.611268003,5.309126625,9.374987591,7.597945753
2019,YR2019,Latin America & the Caribbean (IDA & IBRD countries),TLA,7.897401202,8.469594751,8.220185858,8.625423593,7.769117956,7.906516148,6.794981992,6.653108917,5.575136746,5.28106665,9.410688643,7.590643625
2019,YR2019,Least developed countries: UN classification,LDC,11.68636316,12.06824293,9.27398061,9.42968255,6.901881986,6.737719152,4.870225557,4.692845839,3.346230133,3.199588748,3.880856742,3.241952538
2019,YR2019,Low & middle income,LMY,8.556346645,8.983778773,7.902672,8.238607261,7.897880361,7.992045965,6.277609498,6.227421641,5.529125366,5.363166208,8.118393649,6.578660404
2019,YR2019,Low income,LIC,12.22322651,12.56169452,9.261595527,9.427498764,6.493453937,6.480472182,4.368221551,4.268235778,3.029152421,2.837251717,3.68849147,2.862537501
2019,YR2019,Lower middle income,LMC,9.662527461,9.980887937,8.699421676,8.987544134,7.776769085,7.824784617,6.066632257,5.980814541,4.566472006,4.433273237,6.170301897,5.127910625
2019,YR2019,Middle East & North Africa,MEA,8.891980021,8.701604699,8.020244455,8.006006432,8.691889961,9.104156701,6.503446028,6.889355291,4.506250609,4.574123971,5.754236749,4.893433833
2019,YR2019,Middle East & North Africa (excluding high income),MNA,8.969519826,9.290238732,8.088712599,8.243069673,8.520574837,8.418589416,6.283072447,6.193110474,4.535223298,4.357281781,5.834336673,5.175199158
2019,YR2019,Middle East & North Africa (IDA & IBRD countries),TMN,8.939037051,9.261450908,8.065931126,8.221295355,8.538339216,8.434820892,6.301213134,6.210269274,4.550504145,4.371584088,5.86363753,5.202576112
2019,YR2019,Middle income,MIC,8.124650828,8.575440996,7.742688138,8.102922313,8.063221205,8.164557763,6.502398644,6.451018186,5.823443125,5.651441948,8.639918845,7.002771387
2019,YR2019,North America,NAC,6.106052937,6.511479316,6.585089885,6.976296361,6.74711359,7.061312824,6.122543362,6.199448997,6.285323449,6.460393181,17.85014732,14.8342378
2019,YR2019,OECD members,OED,5.857323849,6.351353525,6.200467734,6.672649602,6.583406292,6.917532618,6.602325496,6.759902235,6.572773666,6.664645309,18.86819832,15.28415742
2019,YR2019,Other small states,OSS,9.567311849,8.630688852,8.390948802,8.886699581,8.093089415,10.09813065,5.731768015,6.368633038,4.019632755,4.095531343,6.789823072,4.504453643
2019,YR2019,Pacific island small states,PSS,10.45459173,10.78506313,8.459270847,8.695507075,7.005370806,6.839062758,5.687174016,5.605087926,4.387972514,4.348451125,5.07145358,4.196582488
2019,YR2019,Post-demographic dividend,PST,5.251430028,5.733405848,5.646260249,6.149800599,6.367426731,6.779799408,6.531389087,6.784554472,6.886440205,7.068835133,21.33651745,17.17309808
2019,YR2019,Pre-demographic dividend,PRE,12.58430693,12.86189621,9.060895803,9.1454646,6.439993512,6.411996894,4.410221469,4.324538169,2.824361685,2.668885623,3.062703837,2.474183281
2019,YR2019,Small states,SST,9.2579817,8.648805325,8.357862762,8.832360637,7.918918858,9.505474032,5.864298063,6.292397568,4.396105642,4.381620057,7.206630021,5.14690098
2019,YR2019,South Asia,SAS,9.422973273,9.668479856,8.906481464,9.185816946,7.986369481,8.019446964,6.328081891,6.213105411,4.808361944,4.693310241,6.390253622,5.622591488
2019,YR2019,South Asia (IDA & IBRD),TSA,9.422973273,9.668479856,8.906481464,9.185816946,7.986369481,8.019446964,6.328081891,6.213105411,4.808361944,4.693310241,6.390253622,5.622591488
2019,YR2019,Sub-Saharan Africa,SSF,12.27660013,12.585673,9.080514597,9.197471473,6.620651994,6.586599051,4.521243309,4.434610537,2.938690838,2.776985998,3.350045818,2.656756086
2019,YR2019,Sub-Saharan Africa (excluding high income),SSA,12.2838295,12.59269482,9.082696445,9.19940806,6.620518169,6.586095821,4.517475039,4.430363664,2.933867043,2.771913878,3.337853433,2.64751823
2019,YR2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,12.27660013,12.585673,9.080514597,9.197471473,6.620651994,6.586599051,4.521243309,4.434610537,2.938690838,2.776985998,3.350045818,2.656756086
2019,YR2019,Upper middle income,UMC,6.576188166,7.121284845,6.77936889,7.187641753,8.351645129,8.51610658,6.941164644,6.937517891,7.08906665,6.911829281,11.12653549,8.942610045
2019,YR2019,World,WLD,8.045440381,8.470299673,7.560402671,7.922505704,7.674396764,7.857025716,6.342856941,6.36358039,5.726230396,5.613914349,10.11533113,8.099737326
